alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url,lat,long
le-petit-paris-los-angeles-3,"[{'alias': 'french', 'title': 'French'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'modern_european', 'title': 'Modern European'}]","{'latitude': 34.0481, 'longitude': -118.24846}",(213) 217-4445,6882.392393360736,yqfZcttHy2WdYFzMQQaXoA,https://s3-media3.fl.yelpcdn.com/bphoto/vup2zs7GcmUfVqMvcHpfow/o.jpg,False,"{'address1': '418 /420 S Spring St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90013', 'country': 'US', 'state': 'CA', 'display_address': ['418 /420 S Spring St', 'Los Angeles, CA 90013']}",Le Petit Paris,+12132174445,$$$,4.0,1186,"['delivery', 'pickup']",https://www.yelp.com/biz/le-petit-paris-los-angeles-3?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0481,-118.24846
tekila-los-angeles,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 34.101795, 'longitude': -118.3323928}",(323) 960-2404,4584.2292104727885,kr9RZATtNwJznY9TaMexUA,https://s3-media4.fl.yelpcdn.com/bphoto/HRsMe6NQ6u4cufIMAF97Bg/o.jpg,False,"{'address1': '6541 Hollywood Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90028', 'country': 'US', 'state': 'CA', 'display_address': ['6541 Hollywood Blvd', 'Los Angeles, CA 90028']}",Te'Kila,+13239602404,$$,4.0,972,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/tekila-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.101795,-118.3323928
prank-los-angeles,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 34.04168, 'longitude': -118.26308}",(213) 493-4786,5802.066829136096,93Svns_JtCP3__wxlcSsbg,https://s3-media3.fl.yelpcdn.com/bphoto/XRW__p1tKU0Yt5tii8mIDg/o.jpg,False,"{'address1': '1100 S Hope St', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90015', 'country': 'US', 'state': 'CA', 'display_address': ['1100 S Hope St', 'Los Angeles, CA 90015']}",Prank,+12134934786,$$,4.0,784,[],https://www.yelp.com/biz/prank-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.04168,-118.26308
velvet-margarita-los-angeles,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 34.10028, 'longitude': -118.32927}",(323) 469-2000,4357.323416584749,3Tfkr7eD4wvd_zr7IhBCwQ,https://s3-media2.fl.yelpcdn.com/bphoto/YbF4gXpl3RhrBlcPNCqRXw/o.jpg,False,"{'address1': '1612 N Cahuenga Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90028', 'country': 'US', 'state': 'CA', 'display_address': ['1612 N Cahuenga Blvd', 'Los Angeles, CA 90028']}",Velvet Margarita,+13234692000,$$,4.0,1205,['delivery'],https://www.yelp.com/biz/velvet-margarita-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.10028,-118.32927
izakaya-fu-ga-los-angeles,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'izakaya', 'title': 'Izakaya'}]","{'latitude': 34.0501189106436, 'longitude': -118.241461110451}",(213) 625-1722,7472.16955393098,OowWjnNFs-Lfw0Kfx8GmJw,https://s3-media1.fl.yelpcdn.com/bphoto/I9lHtbo90sJ7llx3KZMKqg/o.jpg,False,"{'address1': '111 S San Pedro St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90012', 'country': 'US', 'state': 'CA', 'display_address': ['111 S San Pedro St', 'Los Angeles, CA 90012']}",Izakaya Fu-ga,+12136251722,$$,4.0,914,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/izakaya-fu-ga-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0501189106436,-118.241461110451
the-village-idiot-los-angeles,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'british', 'title': 'British'}]","{'latitude': 34.083728207846, 'longitude': -118.350996084213}",(323) 655-3331,3674.320932783952,bL8ypAeHQR1VOZLFgmSR7g,https://s3-media1.fl.yelpcdn.com/bphoto/K3thE-XW23KseYCC7YntRA/o.jpg,False,"{'address1': '7383 Melrose Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90046', 'country': 'US', 'state': 'CA', 'display_address': ['7383 Melrose Ave', 'Los Angeles, CA 90046']}",The Village Idiot,+13236553331,$$,4.0,1238,"['delivery', 'pickup']",https://www.yelp.com/biz/the-village-idiot-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.083728207846,-118.350996084213
spitz-eagle-rock-los-angeles-3,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 34.1412910456986, 'longitude': -118.221491621097}",(323) 257-5600,12772.269939436812,uSCdwpBKUOxwoJpeTVPJRw,https://s3-media1.fl.yelpcdn.com/bphoto/einrOzY8RVBb9M-yMUySZw/o.jpg,False,"{'address1': '2506 Colorado Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90041', 'country': 'US', 'state': 'CA', 'display_address': ['2506 Colorado Blvd', 'Los Angeles, CA 90041']}",Spitz - Eagle Rock,+13232575600,$$,4.0,1190,['pickup'],https://www.yelp.com/biz/spitz-eagle-rock-los-angeles-3?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.1412910456986,-118.221491621097
guerrilla-tacos-los-angeles,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","{'latitude': 34.034399, 'longitude': -118.232130253186}",(213) 375-3300,8761.090830547706,SNlf3YpKkDG-e4R9jkwLhA,https://s3-media2.fl.yelpcdn.com/bphoto/71DQapP2Fafn-8Kck2IVww/o.jpg,False,"{'address1': '2000 E 7th St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90021', 'country': 'US', 'state': 'CA', 'display_address': ['2000 E 7th St', 'Los Angeles, CA 90021']}",Guerrilla Tacos,+12133753300,$$,4.0,757,['delivery'],https://www.yelp.com/biz/guerrilla-tacos-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.034399,-118.232130253186
spitz-los-feliz-los-angeles-2,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 34.102568, 'longitude': -118.287531}",(323) 522-3309,5520.931918528569,RgLppz8IyYLM6eQZklOv9w,https://s3-media1.fl.yelpcdn.com/bphoto/2hjSI7TJkDf_ISiTndGXuQ/o.jpg,False,"{'address1': '1725 Hillhurst Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90027', 'country': 'US', 'state': 'CA', 'display_address': ['1725 Hillhurst Ave', 'Los Angeles, CA 90027']}",Spitz - Los Feliz,+13235223309,$$,4.0,760,"['delivery', 'pickup']",https://www.yelp.com/biz/spitz-los-feliz-los-angeles-2?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.102568,-118.287531
the-wellesbourne-los-angeles,"[{'alias': 'lounges', 'title': 'Lounges'}]","{'latitude': 34.03957, 'longitude': -118.43053933}",(310) 474-0102,10345.333936126703,vqexea2w5XPf4N1AJ8YL0w,https://s3-media1.fl.yelpcdn.com/bphoto/JhxH2xgqTQ3qzq61jzuJ7g/o.jpg,False,"{'address1': '10929 W Pico Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90064', 'country': 'US', 'state': 'CA', 'display_address': ['10929 W Pico Blvd', 'Los Angeles, CA 90064']}",The Wellesbourne,+13104740102,$$$,4.0,964,['delivery'],https://www.yelp.com/biz/the-wellesbourne-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.03957,-118.43053933
cascabel-los-angeles,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","{'latitude': 34.15258, 'longitude': -118.36437}",(818) 927-4210,10864.877344117489,cz_0AmDhRH7T_iRvvx0THg,https://s3-media4.fl.yelpcdn.com/bphoto/nvDWUeMveiDzAnRPntq7HA/o.jpg,False,"{'address1': '10717 Riverside Dr', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '91602', 'country': 'US', 'state': 'CA', 'display_address': ['10717 Riverside Dr', 'Los Angeles, CA 91602']}",Cascabel,+18189274210,$$,4.0,797,"['delivery', 'restaurant_reservation']",https://www.yelp.com/biz/cascabel-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.15258,-118.36437
night-market-song-los-angeles-2,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 34.0869930418948, 'longitude': -118.275715286631}",(323) 665-5899,5066.4800926698645,hOHWu75whwn2hSc2HvRc6w,https://s3-media1.fl.yelpcdn.com/bphoto/glgjlK5jnHg0JroLxs16Ow/o.jpg,False,"{'address1': '3322 W Sunset Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90026', 'country': 'US', 'state': 'CA', 'display_address': ['3322 W Sunset Blvd', 'Los Angeles, CA 90026']}",Night + Market Song,+13236655899,$$,4.0,1054,['delivery'],https://www.yelp.com/biz/night-market-song-los-angeles-2?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0869930418948,-118.275715286631
spread-mediterranean-kitchen-los-angeles,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 34.04825, 'longitude': -118.24653}",(213) 537-0284,7027.971680270295,b6yVLkq1I1V3cJFsDCiEcg,https://s3-media2.fl.yelpcdn.com/bphoto/7Tm6rUJqYDne9cJDnXgfWQ/o.jpg,False,"{'address1': '334 S Main St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90013', 'country': 'US', 'state': 'CA', 'display_address': ['334 S Main St', 'Los Angeles, CA 90013']}",Spread Mediterranean Kitchen,+12135370284,$$,4.5,407,"['delivery', 'pickup']",https://www.yelp.com/biz/spread-mediterranean-kitchen-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.04825,-118.24653
el-compadre-los-angeles-7,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 34.09769, 'longitude': -118.35205}",(323) 874-7924,4928.710829484379,1ZzhJds84q831qpnJC-ZFA,https://s3-media2.fl.yelpcdn.com/bphoto/PqoomiIC5Bb86wCQ57ymWw/o.jpg,False,"{'address1': '7408 W Sunset Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90046', 'country': 'US', 'state': 'CA', 'display_address': ['7408 W Sunset Blvd', 'Los Angeles, CA 90046']}",El Compadre,+13238747924,$$,3.5,1630,[],https://www.yelp.com/biz/el-compadre-los-angeles-7?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.09769,-118.35205
464-los-angeles-2,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]","{'latitude': 34.0467173386993, 'longitude': -118.248295286018}",(213) 884-0181,6933.159917656538,5hEf8nOB2O9w-Uvo52CzhQ,https://s3-media4.fl.yelpcdn.com/bphoto/3xLX_g3jdHJeFahzYkn-AA/o.jpg,False,"{'address1': '464 S Main St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90013', 'country': 'US', 'state': 'CA', 'display_address': ['464 S Main St', 'Los Angeles, CA 90013']}",464,+12138840181,$$,4.5,380,"['delivery', 'pickup']",https://www.yelp.com/biz/464-los-angeles-2?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0467173386993,-118.248295286018
la-paella-los-angeles-3,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 34.06941, 'longitude': -118.3748}",(323) 951-0745,5001.660914433928,hqR-2X38R1Xl-8Jh_G3WNQ,https://s3-media2.fl.yelpcdn.com/bphoto/kM7myoQVOoJ2JEuUPdNyug/o.jpg,False,"{'address1': '476 S San Vicente Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90048', 'country': 'US', 'state': 'CA', 'display_address': ['476 S San Vicente Blvd', 'Los Angeles, CA 90048']}",LA Paella,+13239510745,$$$,4.0,638,"['delivery', 'pickup']",https://www.yelp.com/biz/la-paella-los-angeles-3?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.06941,-118.3748
eat-drink-americano-los-angeles-2,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 34.046115199002, 'longitude': -118.234199889584}",(213) 620-0781,8213.87451101665,ECDeXJtkl5umk8_CZp7hkw,https://s3-media2.fl.yelpcdn.com/bphoto/11I4Wt2YwOnRIvhwDrdXoA/o.jpg,False,"{'address1': '923 E 3rd St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90013', 'country': 'US', 'state': 'CA', 'display_address': ['923 E 3rd St', 'Los Angeles, CA 90013']}",Eat Drink Americano,+12136200781,$$,4.0,752,"['delivery', 'pickup']",https://www.yelp.com/biz/eat-drink-americano-los-angeles-2?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.046115199002,-118.234199889584
the-rendition-room-los-angeles,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]","{'latitude': 34.14884, 'longitude': -118.37931}",(818) 769-0905,11072.178674423623,3hrTy-9gOUgdjOqDfzYByg,https://s3-media1.fl.yelpcdn.com/bphoto/kbXXTEXjH_bJHaGo923fgQ/o.jpg,False,"{'address1': '4349 Tujunga Ave', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '91604', 'country': 'US', 'state': 'CA', 'display_address': ['4349 Tujunga Ave', 'Los Angeles, CA 91604']}",The Rendition Room,+18187690905,$$,5.0,269,['restaurant_reservation'],https://www.yelp.com/biz/the-rendition-room-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.14884,-118.37931
kasih-los-angeles-4,"[{'alias': 'indonesian', 'title': 'Indonesian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'panasian', 'title': 'Pan Asian'}]","{'latitude': 34.049909, 'longitude': -118.243356}",(213) 266-8156,7310.153748586106,s-sCboSIw150t_IaEcOSeA,https://s3-media1.fl.yelpcdn.com/bphoto/hYm9k5XzO2XWpqkJ1a-rFA/o.jpg,False,"{'address1': '200 S Los Angeles St', 'address2': None, 'address3': None, 'city': 'Los Angeles', 'zip_code': '90012', 'country': 'US', 'state': 'CA', 'display_address': ['200 S Los Angeles St', 'Los Angeles, CA 90012']}",Kasih,+12132668156,$$,4.5,434,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/kasih-los-angeles-4?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.049909,-118.243356
rockwell-table-and-stage-los-angeles-3,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'hookah_bars', 'title': 'Hookah Bars'}]","{'latitude': 34.1022651, 'longitude': -118.2917498}",(323) 669-1550,5282.371392847694,d2ECD_VYVuRFg9b6q1XD1Q,https://s3-media2.fl.yelpcdn.com/bphoto/zG8V4NGJPA3ymtQIRmgI1w/o.jpg,False,"{'address1': '1714 N Vermont Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90027', 'country': 'US', 'state': 'CA', 'display_address': ['1714 N Vermont Ave', 'Los Angeles, CA 90027']}",Rockwell Table & Stage,+13236691550,$$,3.5,1245,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/rockwell-table-and-stage-los-angeles-3?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.1022651,-118.2917498
barbrix-restaurant-and-wine-bar-los-angeles,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 34.1040697732704, 'longitude': -118.272939999995}",(323) 662-2442,6497.217257299271,N4pjPdbE4mM1THvdj5085w,https://s3-media3.fl.yelpcdn.com/bphoto/mKoORVih_YKzy5RY8vnOQw/o.jpg,False,"{'address1': '2442 Hyperion Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90027', 'country': 'US', 'state': 'CA', 'display_address': ['2442 Hyperion Ave', 'Los Angeles, CA 90027']}",Barbrix Restaurant & Wine Bar,+13236622442,$$,4.0,1162,"['delivery', 'pickup']",https://www.yelp.com/biz/barbrix-restaurant-and-wine-bar-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.1040697732704,-118.272939999995
melrose-umbrella-los-angeles-2,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 34.083851, 'longitude': -118.352725}",(323) 951-0709,3802.9123813925103,7eOMv-sQMWRzYCeeQVatJw,https://s3-media2.fl.yelpcdn.com/bphoto/stvlb52fYwtHHiciUbqKzw/o.jpg,False,"{'address1': '7465 Melrose Ave', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90046', 'country': 'US', 'state': 'CA', 'display_address': ['7465 Melrose Ave', 'Los Angeles, CA 90046']}",Melrose Umbrella,+13239510709,$$,4.0,506,[],https://www.yelp.com/biz/melrose-umbrella-los-angeles-2?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.083851,-118.352725
the-little-easy-los-angeles-2,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]","{'latitude': 34.04758, 'longitude': -118.25036}",(213) 628-3113,6734.748341327636,8Qzn5u9FotudVId86mu4vg,https://s3-media1.fl.yelpcdn.com/bphoto/8HPgiDJsKax3sIgQI6uPUQ/o.jpg,False,"{'address1': '216 W 5th St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90013', 'country': 'US', 'state': 'CA', 'display_address': ['216 W 5th St', 'Los Angeles, CA 90013']}",The Little Easy,+12136283113,$$,4.0,1056,"['pickup', 'delivery']",https://www.yelp.com/biz/the-little-easy-los-angeles-2?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.04758,-118.25036
the-woodman-los-angeles,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]","{'latitude': 34.148148, 'longitude': -118.430145}",(818) 386-9401,13884.314603842222,eXgljPZylSRcveqDK_HNuw,https://s3-media1.fl.yelpcdn.com/bphoto/9PgaUJLE9XCpubFzzN_E6w/o.jpg,False,"{'address1': '13615 Ventura Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '91423', 'country': 'US', 'state': 'CA', 'display_address': ['13615 Ventura Blvd', 'Los Angeles, CA 91423']}",The Woodman,+18183869401,$$,4.0,1000,"['pickup', 'delivery']",https://www.yelp.com/biz/the-woodman-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.148148,-118.430145
the-pikey-los-angeles,"[{'alias': 'british', 'title': 'British'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 34.0981715, 'longitude': -118.3555408}",(323) 850-5400,5162.213838692211,XLUqiDlu6RqZdxTCK2tVEA,https://s3-media4.fl.yelpcdn.com/bphoto/pL1DfbOqv2hQZDGk4wNt5w/o.jpg,False,"{'address1': '7617 W Sunset Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90046', 'country': 'US', 'state': 'CA', 'display_address': ['7617 W Sunset Blvd', 'Los Angeles, CA 90046']}",The Pikey,+13238505400,$$,4.0,670,"['pickup', 'delivery']",https://www.yelp.com/biz/the-pikey-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0981715,-118.3555408
le-grand-los-angeles,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'modern_european', 'title': 'Modern European'}]","{'latitude': 34.04712, 'longitude': -118.25708}",(323) 303-2535,6142.724909873806,W-znmhcbAFwoDtqLCmc9JA,https://s3-media2.fl.yelpcdn.com/bphoto/G7A4ye8lfsMdamdDZM7K_A/o.jpg,False,"{'address1': '707 S Grand Ave', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90017', 'country': 'US', 'state': 'CA', 'display_address': ['707 S Grand Ave', 'Los Angeles, CA 90017']}",Le Grand,+13233032535,$$$,4.5,270,"['pickup', 'delivery']",https://www.yelp.com/biz/le-grand-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.04712,-118.25708
gaam-restaurant-and-lounge-los-angeles,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'korean', 'title': 'Korean'}]","{'latitude': 34.063793182373, 'longitude': -118.296913146973}",(213) 388-8850,2267.140009231363,kZVfq9rtGl5_CXItImo2fw,https://s3-media2.fl.yelpcdn.com/bphoto/eJJMq0fhPFPMbim5JJz6Og/o.jpg,False,"{'address1': '3465 W 6th St', 'address2': 'Fl 2', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90020', 'country': 'US', 'state': 'CA', 'display_address': ['3465 W 6th St', 'Fl 2', 'Los Angeles, CA 90020']}",Gaam Restaurant and Lounge,+12133888850,$$,3.5,990,"['pickup', 'delivery']",https://www.yelp.com/biz/gaam-restaurant-and-lounge-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.063793182373,-118.296913146973
